dd,mm,zz,pp,departamento,municipio,puesto,mujeres,hombres,total,mesas,comuna,dirección,LATITUD,LONGITUD
21,95.0,99.0,75,MAGDALENA,ZONA BANANERA (SEVILLA),VARELA,1291,1277,2568,1,,HOGAR AGRUPADO DE BIENESTAR FAMILIAR,10.877250,-74.168770
23,1.0,1.0,01,NARIÑO,PASTO,LIC.UDENAR SEDE ARTES CENTRO,2562,4450,7012,2,01COMUNA 1,CRA 23 CLLE 19 CENTRO,1.213616993,-77.2773366499998
23,1.0,1.0,02,NARIÑO,PASTO,IEM CENTRAL DE NARIÑO,3519,3013,6532,2,01COMUNA 1,PARQUE DE SANTIAGO,1.210497113,-77.2832326000000
23,1.0,1.0,03,NARIÑO,PASTO,COLEGIO SAN FRANCISCO JAVIER,5481,4888,10369,3,01COMUNA 1,CALLE 20 No. 24-64,1.215292362,-77.2770631999999
23,1.0,1.0,04,NARIÑO,PASTO,COL. NTRA. SRA. DEL CARMEN,1246,1036,2282,1,01COMUNA 1,KR 29 # 16 B-54,1.217482731999999,-77.2819561200000
23,1.0,1.0,05,NARIÑO,PASTO,INSTITUTO DEPTAL DE SALUD,2048,1438,3486,1,01COMUNA 1,KR 29 CLS 14 Y 15,1.217617948,-77.2827225199998
23,1.0,1.0,06,NARIÑO,PASTO,IEM. PRIMARIA MARIA GORETTI,923,924,1847,1,01COMUNA 1,CRA 19 # 15 A 53 LAS AMERICAS,1.208908087,-77.27788382
23,1.0,2.0,01,NARIÑO,PASTO,COLEGIO CHAMPAGNAT,5785,10795,16580,5,02COMUNA 2,KR 14 # 15-28,1.203770113,-77.2763066800000
23,1.0,2.0,02,NARIÑO,PASTO,COLEGIO CHAMPAGNAT SEDE PRIMARIA,7751,3190,10941,3,02COMUNA 2,CRA 14 # 15-28,1.203770113,-77.2763066800000
23,1.0,2.0,03,NARIÑO,PASTO,IGLESIA DE JESUCRISTO AV SANTA,2290,1960,4250,2,02COMUNA 2,CL 22B 21-104 AV. SANTANDER,1.21374571,-77.2746758899999
23,1.0,3.0,01,NARIÑO,PASTO,HERALDO ROMERO SANCHEZ SD EJIDO,2143,1785,3928,2,03COMUNA 3,CRA 5 NO 21-32 PARQUE BOLIVAR,1.205242235000000,-77.2665698199999
23,1.0,3.0,02,NARIÑO,PASTO,I.C.B.F,2323,1786,4109,2,03COMUNA 3,KR 3 CL 23 MERCEDARIO,1.203649381,-77.2624143200000
23,1.0,3.0,03,NARIÑO,PASTO,IEM MERCEDARIO,2198,1840,4038,2,03COMUNA 3,CL 21D # 1-25 MERCEDARIO,1.204059728000000,-77.2613399499998
23,1.0,3.0,04,NARIÑO,PASTO,IEM SANTA BARBARA,2625,2234,4859,2,03COMUNA 3,KR 3E CL 21-21A,1.201836882999999,-77.2597478299998
23,1.0,3.0,05,NARIÑO,PASTO,IEM CIUDADELA EDUCATIVA VILLAFLOR,5117,4454,9571,3,03COMUNA 3,CRA 8 ESTE C CALLES 20 Y 20A,1.200691615,-77.2570645100000
23,1.0,3.0,06,NARIÑO,PASTO,IEM EDUARDO ROMO ROSERO ESTRE,1019,1005,2024,1,03COMUNA 3,BR. POPULAR LA ESTRELLA,1.199940760999999,-77.2462927600000
23,1.0,4.0,01,NARIÑO,PASTO,LICEO JOSE FELIX JIMENEZ,3222,2618,5840,2,04COMUNA 4,KR 4A CALLE 19B EL TEJAR,1.201360888,-77.2657231200000
23,1.0,4.0,02,NARIÑO,PASTO,IEM.CIUDAD DE PASTO MIRAFLORES,5227,4193,9420,3,04COMUNA 4,DG. 16C CON CRA 2E MIRAFLORES,1.195955869999999,-77.2672622700000
23,1.0,4.0,03,NARIÑO,PASTO,COMFAMILIAR MIRA FLORES,3513,3013,6526,2,04COMUNA 4,DIAGONAL 17 # 1-34,1.195789609,-77.2674380899998
23,1.0,4.0,04,NARIÑO,PASTO,I.E.LUIS EDO.MORA OSEJO,4148,3338,7486,2,05COMUNA 5,KR 4A NO 16A -15,1.197318135,-77.2682224999998
23,1.0,4.0,05,NARIÑO,PASTO,IEM CHAMBU,2155,1925,4080,2,05COMUNA 5,CLL 12D No 1E-90,1.191504369,-77.2778945499999
23,1.0,4.0,06,NARIÑO,PASTO,CON.ESC.ENRIQUE JENSEN,3423,3082,6505,2,05COMUNA 5,CRA 6A # 12 -98,1.195827151999999,-77.2779535500000
23,1.0,5.0,01,NARIÑO,PASTO,IEM.LIBERTAD,5119,4470,9589,3,06COMUNA 6,CRA 13 # 8-30,1.201002683,-77.2799115699998
23,1.0,5.0,02,NARIÑO,PASTO,IEM INEM SEDE ESC.AGUSTIN AGUA,3998,2625,6623,2,06COMUNA 6,CLL 3 SUR No 22 -30,1.2026249300074157,-77.28799401801467
23,1.0,5.0,03,NARIÑO,PASTO,I.N.E.M,7398,6314,13712,4,06COMUNA 6,AV. PANAMERICANA,1.205470258000000,-77.2856997699999
23,1.0,5.0,04,NARIÑO,PASTO,UNIVERSIDAD DE NARIÑO SD VIPRI,2730,2352,5082,2,07COMUNA 7,AV. PANAMERICANA SAN VICENTE,1.213284473999999,-77.2913914199998
23,1.0,5.0,05,NARIÑO,PASTO,I. TEC. SUPERIOR INDUSTRIAL,1283,1117,2400,1,07COMUNA 7,CRA 37 No 7-65,1.212447812,-77.2902648900000
23,1.0,5.0,06,NARIÑO,PASTO,COLEGIO JAVERIANO SD AURORA,3728,2883,6611,2,07COMUNA 7,CL. 14 # 33-20,1.217719849000000,-77.2879367400000
23,1.0,6.0,01,NARIÑO,PASTO,IEM SAN VICENTE SD A,3199,2584,5783,2,08COMUNA 8,CLL 6 No 33-13,1.213767163,-77.2923838399999
23,1.0,6.0,03,NARIÑO,PASTO,COMPLEJO DEPORTIVO PARQUE INFANTIL,2668,2138,4806,2,09COMUNA 9,CLL 16B # 30-53,1.218817038000000,-77.2826049899998
23,1.0,6.0,04,NARIÑO,PASTO,LIC.DE LA MERCED-BACHILLERATO,4232,3251,7483,2,09COMUNA 9,CL 18 # 34-104,1.222541367999999,-77.2830832199998
23,1.0,6.0,05,NARIÑO,PASTO,HOTEL MORASURCO,2066,1680,3746,1,09COMUNA 9,CRA 40 AV. LOS ESTUDIANTES,1.231267957,-77.2844605899998
23,1.0,6.0,06,NARIÑO,PASTO,IEM AURELIO ARTURO SD PANDIACO,1693,1410,3103,1,09COMUNA 9,CL 19 # CRA 43 PANDIACO,1.229631505,-77.2904941499999
23,1.0,6.0,07,NARIÑO,PASTO,UNIVERSIDAD COPERATIVA,1387,1250,2637,1,09COMUNA 9,CL 18 # 47-150,1.229781674,-77.2908442500000
23,1.0,6.0,08,NARIÑO,PASTO,IEM SAN VICENTE SD B,684,561,1245,1,08COMUNA 8,CC 8 No 34-99,1.215968633950740,-77.2919404506683
23,1.0,6.0,09,NARIÑO,PASTO,IEM AURELIO ARTURO SD SAN RAFAEL,1982,1657,3639,1,08COMUNA 8,CLL 46B CLL 13 QUINTAS DE SAN PEDRO,1.229162099999999,-77.2970202000000
23,1.0,7.0,01,NARIÑO,PASTO,IEM CIUDADELA DE PAZ,1999,1670,3669,1,10COMUNA 10,CRA 32 No 32B - 03,1.200450269000000,-77.2552727899999
23,1.0,7.0,02,NARIÑO,PASTO,IEM. NUEVO SOL,2221,1693,3914,2,10COMUNA 10,BARRIO NUEVO SOL,1.231648061,-77.2716986399999
23,1.0,7.0,03,NARIÑO,PASTO,IEM. PEDAGOGICO,2498,2113,4611,2,10COMUNA 10,CRA 26 # 22-100,1.218325892,-77.2741716400000
23,1.0,7.0,04,NARIÑO,PASTO,IEM SANTA MATILDE,2787,2086,4873,2,10COMUNA 10,CLL 31 D No 29 - 56,1.225922,-77.267004
23,1.0,7.0,05,NARIÑO,PASTO,IEM ARTEMIO MENDOZA SD PRINCIPAL,4739,3812,8551,3,11COMUNA 11,CRA 24C No 26B - 04,1.218339171730751,-77.2675752639769
23,1.0,7.0,06,NARIÑO,PASTO,HERALDO ROMERO SANCHEZ SD CAROLINA,3168,2563,5731,2,12COMUNA 12,CRA 2 NO 23-45 LA CAROLINA,1.209200254454162,-77.2621679306029
23,1.0,7.0,07,NARIÑO,PASTO,IEM CARLOS PIZARRO,922,731,1653,1,12COMUNA 12,BR. AL PARAISO,1.216150983085527,-77.2643780708311
23,1.0,90.0,01,NARIÑO,PASTO,IEM SAN JUAN BOSCO,8206,8530,16736,5,,CL 18 # 16-77,1.206269379000000,-77.2753249900000
23,1.0,98.0,01,NARIÑO,PASTO,CARCEL DISTRITO JUDICIAL,16,93,109,1,,CARCEL DISTRITO JUDICIAL,1.222830979999999,-77.2716610899999
23,1.0,98.0,02,NARIÑO,PASTO,CARCEL DE MUJERES,25,25,50,1,,CARCEL DEL DISTRITO JUDICIAL,1.222766622,-77.2716503599998
23,1.0,99.0,01,NARIÑO,PASTO,CATAMBUCO,4937,4407,9344,3,13CORREGIMIENTO 1  CATAMBUCO,IEM SANTA TERESITA,1.16584361424656,-77.2908782958983
23,1.0,99.0,02,NARIÑO,PASTO,ALTO CASANARE,275,295,570,1,13CORREGIMIENTO 1  CATAMBUCO,ALTO CASANARE,1.14116396781376,-77.2640431705908
23,1.0,99.0,03,NARIÑO,PASTO,CAMPANERO,358,349,707,1,13CORREGIMIENTO 1  CATAMBUCO,CAMPANERO,1.162582721373119,-77.2792053222655
23,1.0,99.0,04,NARIÑO,PASTO,LA VICTORIA,362,312,674,1,13CORREGIMIENTO 1  CATAMBUCO,LA VICTORIA,1.113668882231030,-77.3061561584471
23,1.0,99.0,06,NARIÑO,PASTO,GENOY,1612,1338,2950,1,14CORREGIMIENTO 2 GENOY,GENOY,1.268817180496734,-77.3245239257811
23,1.0,99.0,07,NARIÑO,PASTO,MAPACHICO,403,401,804,1,15CORREGIMIENTO 3 MAPACHICO,MAPACHICO,1.230030933812982,-77.3070573806762
23,1.0,99.0,08,NARIÑO,PASTO,ANGANOY,2483,1944,4427,2,15CORREGIMIENTO 3 MAPACHICO,ANGANOY,1.214475106999999,-77.2993951299998
23,1.0,99.0,09,NARIÑO,PASTO,VILLA MARIA,162,161,323,1,15CORREGIMIENTO 3 MAPACHICO,VILLA MARIA,1.25223186,-77.3226337899998
23,1.0,99.0,10,NARIÑO,PASTO,CABRERA,765,623,1388,1,16CORREGIMIENTO 4 CABRERA,CABRERA,1.233321399999999,-77.2254748000000
23,1.0,99.0,11,NARIÑO,PASTO,OBONUCO,1948,1595,3543,1,17CORREGIMIENTO 5 OBONUCO,IEM OBONUCO,1.188667204107846,-77.3068784913769
23,1.0,99.0,12,NARIÑO,PASTO,CORREGIMIENTO SANTA BARBARA,764,778,1542,1,18CORREGIMIENTO 6 SANTA BARBARA,SANTA BARBARA,1.095581224503831,-77.2874024658203
23,1.0,99.0,13,NARIÑO,PASTO,BAJO CASANARE,209,214,423,1,29CORREGIMIENTO 17 EL SOCORRO,BAJO CASANARE,1.126712653513882,-77.2424697875975
23,1.0,99.0,14,NARIÑO,PASTO,JURADO CENTRO,239,201,440,1,18CORREGIMIENTO 6 SANTA BARBARA,JURADO CTRO,1.10086955598779,-77.2724049904497
23,1.0,99.0,15,NARIÑO,PASTO,CORREGIMIENTO EL SOCORRO,484,483,967,1,29CORREGIMIENTO 17 EL SOCORRO,EL SOCORRO,1.122277777999999,-77.1846111099999
23,1.0,99.0,16,NARIÑO,PASTO,LOS ANGELES,217,193,410,1,18CORREGIMIENTO 6 SANTA BARBARA,LOS ANGELES,1.103735292610972,-77.2482596611328
23,1.0,99.0,17,NARIÑO,PASTO,LA ESPERANZA,208,203,411,1,18CORREGIMIENTO 6 SANTA BARBARA,LA ESPERANZA,1.102341349786643,-77.2599792480468
23,1.0,99.0,18,NARIÑO,PASTO,LAS ENCINAS,209,201,410,1,18CORREGIMIENTO 6 SANTA BARBARA,LAS ENCINAS,1.0411655,-77.2784328999998
23,1.0,99.0,19,NARIÑO,PASTO,LA CONCEPCION,247,213,460,1,18CORREGIMIENTO 6 SANTA BARBARA,LA CONCEPCION,1.121282353104416,-77.3054783872460
23,1.0,99.0,20,NARIÑO,PASTO,SAN GABRIEL,151,165,316,1,29CORREGIMIENTO 17 EL SOCORRO,SAN GABRIEL,1.2114311,-77.2918327999998
23,1.0,99.0,21,NARIÑO,PASTO,LA LAGUNA,1298,1175,2473,1,19CORREGIMIENTO 7 LA LAGUNA,LA LAGUNA,1.216566760130302,-77.2001534015136
23,1.0,99.0,22,NARIÑO,PASTO,EL ROSARIO,1282,905,2187,1,28CORREGIMIENTO 16 JAMONDINO,EL ROSARIO,1.188641354,-77.2621660700000
23,1.0,99.0,23,NARIÑO,PASTO,JAMONDINO,1362,1151,2513,1,28CORREGIMIENTO 16 JAMONDINO,JAMONDINO,1.179560367573619,-77.2517000870215
23,1.0,99.0,24,NARIÑO,PASTO,BUESAQUILLO,2059,1759,3818,1,20CORREGIMIENTO 8 BUESAQUILLO,BUESAQUILLO,1.216427316401369,-77.2480308279002
23,1.0,99.0,25,NARIÑO,PASTO,CUJACAL CENTRO,356,321,677,1,20CORREGIMIENTO 8 BUESAQUILLO,CUJACAL CTRO,1.221302469000000,-77.2655134699999
23,1.0,99.0,26,NARIÑO,PASTO,CUJACAL,185,193,378,1,20CORREGIMIENTO 8 BUESAQUILLO,CUJACAL,1.222037226999999,-77.2647088100000
23,1.0,99.0,27,NARIÑO,PASTO,SAN FRANCISCO,350,306,656,1,20CORREGIMIENTO 8 BUESAQUILLO,SAN FRANCISCO,1.331449399999999,-77.3379563999998
23,1.0,99.0,28,NARIÑO,PASTO,CORREGIMIENTO MORASURCO,545,518,1063,1,21CORREGIMIENTO 9 MORASURCO,MORASURCO,1.265553858000000,-77.2767680200000
23,1.0,99.0,29,NARIÑO,PASTO,EL ENCANO,1566,1530,3096,1,22CORREGIMIENTO 10 EL ENCANO,IEM EL ENCANO,1.162644527000000,-77.1560578799999
23,1.0,99.0,30,NARIÑO,PASTO,MOTILON,129,129,258,1,22CORREGIMIENTO 10 EL ENCANO,MOTILON,1.124021399999999,-77.1970448
23,1.0,99.0,31,NARIÑO,PASTO,SANTA LUCIA,87,90,177,1,22CORREGIMIENTO 10 EL ENCANO,SANTA LUCIA,1.0164932,-77.1860575999998
23,1.0,99.0,32,NARIÑO,PASTO,SANTA ROSA DEL ENCANO,169,165,334,1,22CORREGIMIENTO 10 EL ENCANO,SANTA ROSA DEL ENCANO,1.1250514,-77.1292148
23,1.0,99.0,35,NARIÑO,PASTO,CORREGIMIENTO GUALMATAN,584,505,1089,1,23CORREGIMIENTO 11 GUALMATAN,GUALMATAN,1.176422400000000,-77.3230783000000
23,1.0,99.0,37,NARIÑO,PASTO,LA CALDERA,167,172,339,1,24CORREGIMIENTO 12 LA CALDERA,LA CALDERA,1.325450916066073,-77.3593711853027
23,1.0,99.0,40,NARIÑO,PASTO,PRADERA BAJO,55,58,113,1,24CORREGIMIENTO 12 LA CALDERA,PRADERA BAJO,1.293817290315077,-77.3283737155273
23,1.0,99.0,42,NARIÑO,PASTO,MOCONDINO,1394,1145,2539,1,25CORREGIMIENTO 13 MOCONDINO,I.E.M. NUESTRA SRA DE LA VISITACION,1.184934370336123,-77.2416954499999
23,1.0,99.0,47,NARIÑO,PASTO,CANCHALA,545,466,1011,1,25CORREGIMIENTO 13 MOCONDINO,CANCHALA,1.198227077232939,-77.2552049160002
23,1.0,99.0,52,NARIÑO,PASTO,JONGOVITO,1429,1137,2566,1,26CORREGIMIENTO 14 JONGOVITO,I.E.M. GUALMATAN SEDE JONGOVITO,1.18967211028608,-77.2920890810027
23,1.0,99.0,55,NARIÑO,PASTO,CORREGIMIENTO SAN FERNANDO,1065,964,2029,1,27CORREGIMIENTO 15 SAN FERNANDO,SAN FERNANDO,1.202228055076248,-77.2287368774414
23,4.0,0.0,01,NARIÑO,ALBAN (SAN JOSE),ESCUELA GUILLERMO VISUETE,1384,1527,2911,1,,BARRIO BELLO HORIZONTE,4.6486259,-74.2478936
23,4.0,0.0,02,NARIÑO,ALBAN (SAN JOSE),IE JUAN IGNACIO ORTIZ,1671,1496,3167,1,,BARRIO BELLO HORIZONTE,1.472587680216054,-77.0803826759185
23,4.0,99.0,01,NARIÑO,ALBAN (SAN JOSE),CHAPIURCO,218,237,455,1,,CENTRO EDUCATIVO CHAPIURCO,1.5094205553071298,-77.06902931019441
23,4.0,99.0,05,NARIÑO,ALBAN (SAN JOSE),SAN ANTONIO DEL GUARANGAL,176,208,384,1,,SALON COMUNAL,1.4749465994919635,-77.05487187691045
23,4.0,99.0,30,NARIÑO,ALBAN (SAN JOSE),EL CEBADERO,125,144,269,1,,SALON COMUNAL CEBADERO,1.453016204942861,-77.09316939900167
23,4.0,99.0,40,NARIÑO,ALBAN (SAN JOSE),SAN BOSCO,175,192,367,1,,CENTRO EDUCATIVO SAN BOSCO,1.450172295206775,-77.06856772387304
23,7.0,0.0,00,NARIÑO,ALDANA,COLISEO CUBIERTO VICENTE CALVACHE,2692,2435,5127,2,,BARRIO SANTANDER,0.879949168252396,-77.7003695332205
23,7.0,99.0,10,NARIÑO,ALDANA,CENTRO EDUCATIVO CAUPUERAN,251,219,470,1,,CORREG CAUPUERAN,0.877460323103877,-77.70391791194416
23,7.0,99.0,60,NARIÑO,ALDANA,IE COMERCIAL SAN LUIS,412,338,750,1,,CORREG SAN LUIS,0.8593046371937559,-77.6754748821257
23,10.0,0.0,00,NARIÑO,ANCUYA,PUESTO CABECERA MUNICIPAL,1867,2007,3874,1,,I. E. CARLOS ALBORNOS ROSAS,1.262436552999999,-77.5133242800000
23,10.0,99.0,01,NARIÑO,ANCUYA,EL INGENIO,228,270,498,1,,I.E. EL INGENIO,1.282623542999999,-77.5324210200000
23,10.0,99.0,03,NARIÑO,ANCUYA,INDO,289,286,575,1,,I.E. INDO,1.212430683,-77.5420243300000
23,10.0,99.0,04,NARIÑO,ANCUYA,LA ARADA,141,132,273,1,,I.E. LA ARADA,1.223052234999999,-77.5200592599998
23,10.0,99.0,05,NARIÑO,ANCUYA,LA LOMA,294,294,588,1,,I.E. LA LOMA,1.247990775000000,-77.5192058300000
23,10.0,99.0,09,NARIÑO,ANCUYA,CRUZ DE MAYO,106,140,246,1,,I.E. CRUZ DE MAYO,1.207662966,-77.5165697699999
23,10.0,99.0,11,NARIÑO,ANCUYA,MACAS CRUZ,200,209,409,1,,I.E. MACAS CRUZ,1.195100819000000,-77.5371587000000
23,10.0,99.0,12,NARIÑO,ANCUYA,SAN LUIS GRANDE,50,57,107,1,,I.E. SAN LUIS GRANDE,1.314228674,-77.5192157899999
23,10.0,99.0,13,NARIÑO,ANCUYA,YANANCHA,314,305,619,1,,I.E. YANANCHA,1.249580874999999,-77.5330297299999
23,10.0,99.0,25,NARIÑO,ANCUYA,EL ROSARIO,40,43,83,1,,I.E. EL ROSARIO,1.214910733,-77.5114286699999
23,13.0,0.0,00,NARIÑO,ARBOLEDA (BERRUECOS),PUESTO CABECERA MUNICIPAL,1566,1661,3227,1,,CIC CTRO DE INTEGRACION CIUDADANA,1.5030759999999832,-77.135717
23,13.0,99.0,01,NARIÑO,ARBOLEDA (BERRUECOS),ROSAFLORIDA NORTE,963,895,1858,1,,CORREGIMIENTO ROSAFLORIDA,1.460894602,-77.1131203199998
23,13.0,99.0,10,NARIÑO,ARBOLEDA (BERRUECOS),LA CAÑADA,100,125,225,1,,C.E. LA CAÑADA,1.454054192000000,-77.15837578
23,13.0,99.0,12,NARIÑO,ARBOLEDA (BERRUECOS),LA COCHA,307,302,609,1,,I.E. LA COCHA,1.4944681779999889,-77.0948681099998
23,13.0,99.0,50,NARIÑO,ARBOLEDA (BERRUECOS),SANTA TERESA,110,134,244,1,,SALON COMUNAL STA TERESA,1.475085999999999,-77.1369909999998
23,16.0,0.0,01,NARIÑO,BARBACOAS,I.E. LUIS IRIZAR SALAZAR,4798,4673,9471,3,,I. E. LUIS IRIZAR SALAZAR,1.6725786227375061,-78.1394147933534
23,16.0,0.0,02,NARIÑO,BARBACOAS,IE NORMAL SUPERIOR LA INMACULADA,1978,1887,3865,1,,CALLE DEL COMERICIO,1.6673079869131393,-78.13933206294865
23,16.0,99.0,01,NARIÑO,BARBACOAS,ALTAQUER,203,201,404,1,,POLIDEPORTIVO ALTAQUER,1.2477152428391503,-78.09167371826507
23,16.0,99.0,05,NARIÑO,BARBACOAS,BUENAVISTA,468,477,945,1,,C. E. BUENAVISTA,1.483431299999999,-78.0921048000000
23,16.0,99.0,06,NARIÑO,BARBACOAS,CUMAINDE EL ALTO,102,123,225,1,,I.E. CUMAINDE,1.704797573446294,-78.10220986708896
23,16.0,99.0,07,NARIÑO,BARBACOAS,CHALALBI,69,96,165,1,,C. E. CHALALBI,1.6038403327335071,-78.18497798437559
23,16.0,99.0,09,NARIÑO,BARBACOAS,CHALCHAL,91,108,199,1,,C. E. CHALCHAL,1.6700990585995141,-78.04486444971079
23,16.0,99.0,13,NARIÑO,BARBACOAS,CHAPIRA,47,55,102,1,,C. E. CHAPIRA,1.6684993533508383,-78.20223166767558
23,16.0,99.0,14,NARIÑO,BARBACOAS,EL KILOMETRO 92,154,175,329,1,,C.E. KILOMETRO 92,1.42796,-78.29856
23,16.0,99.0,15,NARIÑO,BARBACOAS,DIAGUILLO,182,223,405,1,,C. E. DIAGUILLO,1.5700414501121502,-78.22518239573975
23,16.0,99.0,17,NARIÑO,BARBACOAS,OLAYA HERRERA (PALACIOS),90,113,203,1,,C. E. PALACIOS,1.653516645105134,-78.18279523561326
23,16.0,99.0,18,NARIÑO,BARBACOAS,LA HUMILDAD,146,158,304,1,,C.E. LA HUMILDAD,1.669313447681599,-78.14750096949551
23,16.0,99.0,19,NARIÑO,BARBACOAS,LA RESBALOSA,46,56,102,1,,LA RESBALOSA,1.4298003920997844,-77.97426788579168
23,16.0,99.0,20,NARIÑO,BARBACOAS,PISPIAN,65,75,140,1,,C.E. RURAL PISPIAN,1.6919081405159737,-77.96339625500136
23,16.0,99.0,21,NARIÑO,BARBACOAS,LA VUELTA,105,112,217,1,,LA VUELTA,1.6363620271818258,-78.2470374869203
23,16.0,99.0,25,NARIÑO,BARBACOAS,RAPADURA,120,101,221,1,,RAPADURA,1.679740249205021,-78.17995583749612
23,16.0,99.0,29,NARIÑO,BARBACOAS,JUNIN,107,121,228,1,,CENTRO EDUCATIVO NRA SRA DE FATIMA DE JUNIN,1.3340905409597024,-78.1173644081543
23,16.0,99.0,31,NARIÑO,BARBACOAS,JUSTO ORTIZ (EL DIVISO),738,860,1598,1,,C. E. EL DIVISO,1.3610723328083505,-78.19398980862641
23,16.0,99.0,33,NARIÑO,BARBACOAS,LAS CRUCES (SANTANDER),133,127,260,1,,C. E. LAS CRUCES,1.574567832515935,-78.10593530318673
23,16.0,99.0,35,NARIÑO,BARBACOAS,SAUNDE GUIGUAY,82,63,145,1,,RESGUARDO INDIGENA EL SAUNDE GUIGUAY,1.5004869127870155,-78.31056496408335
23,16.0,99.0,37,NARIÑO,BARBACOAS,LOS BRAZOS,166,179,345,1,,C. E. LOS BRAZOS,1.6136990823155002,-78.21169110980163
23,16.0,99.0,39,NARIÑO,BARBACOAS,LUIS AVELINO PEREZ (VIDAL),207,222,429,1,,I. E. ALBI,1.6348824671477515,-78.24865192659482
23,16.0,99.0,40,NARIÑO,BARBACOAS,MINGOYA,65,81,146,1,,MINGOYA,1.5921895133841013,-78.07574986247853
23,16.0,99.0,41,NARIÑO,BARBACOAS,MONGON,81,99,180,1,,C. E. MONGON,1.6853089020656171,-78.08541442768254
23,16.0,99.0,42,NARIÑO,BARBACOAS,PAILON,175,158,333,1,,PAILON,1.387858873937186,-78.21946864183214
23,16.0,99.0,43,NARIÑO,BARBACOAS,TORTUGAÑA TELEMBI,19,25,44,1,,RESGUARDO INDIGENA AWA TORTUGAÑA TELEMBI,1.4350069376263095,-78.10884039198099
23,16.0,99.0,45,NARIÑO,BARBACOAS,PAMBANA,89,108,197,1,,C. E. PAMBANA,1.666614898420714,-78.02477588431253
23,16.0,99.0,46,NARIÑO,BARBACOAS,SAN MIGUEL DE ÑAMBI,230,239,469,1,,C. E. SAN MIGUEL DE ÑAMBI,1.6246545873182698,-78.02157679981285
23,16.0,99.0,47,NARIÑO,BARBACOAS,SUCRE (GUINULTE),68,101,169,1,,C. E. GUINULTE,1.6708006319707633,-77.98139014938344
23,16.0,99.0,48,NARIÑO,BARBACOAS,SOLEDAD,148,127,275,1,,C. E. SOLEDAD,1.7128852474056198,-78.14460494076435
23,16.0,99.0,49,NARIÑO,BARBACOAS,SAN FRANCISCO,42,57,99,1,,SAN FRANCISCO,1.6784056962973495,-78.19309652799085
23,16.0,99.0,50,NARIÑO,BARBACOAS,TELPI,282,307,589,1,,C. E. CARTAGUA,1.5889884914975103,-78.05032198555888
23,16.0,99.0,60,NARIÑO,BARBACOAS,TINAJILLA,93,105,198,1,,C.E. SAN ANTONIO DE TINAJILLA,1.5753310112159866,-78.11686793050984
23,16.0,99.0,65,NARIÑO,BARBACOAS,TRONQUERIA PULGANDE PALICITO,34,39,73,1,,RESGUARDO INDIGENA TRONQUERIA PULGANDE PALICITO,1.426653651940745,-78.05597893368078
23,16.0,99.0,70,NARIÑO,BARBACOAS,TERAIMBE,254,255,509,1,,C. E. TERAIMBE,1.6950530935880783,-78.10207789071025
23,16.0,99.0,78,NARIÑO,BARBACOAS,El GRAN SABALO,31,34,65,1,,RESGUARDO INDIGENA EL GRAN SABALO,1.2793928320274024,-78.27823147351407
23,16.0,99.0,80,NARIÑO,BARBACOAS,CUAMBI YASLAMBI,49,46,95,1,,RESGUARDO INDIGENA CUAMBI YASLAMBI,1.174501191046202,-78.40221918577703
23,16.0,99.0,90,NARIÑO,BARBACOAS,YACULA,123,126,249,1,,C.E. YACULA,1.5504683043401133,-78.04794945718636
23,17.0,0.0,00,NARIÑO,BELEN,PUESTO CABECERA MUNICIPAL,2141,2141,4282,2,,KR 4#6-44 B.AV LOS ESTUDIANTES,1.5961595,-77.0174860999999
23,17.0,99.0,25,NARIÑO,BELEN,LA ESPERANZA,274,256,530,1,,I.E. AGROPECUARIA LA ESPERANZA,1.589376598999999,-77.0363655799998
23,17.0,99.0,80,NARIÑO,BELEN,SANTA ROSA,364,362,726,1,,I.E. AGROAMBIENTAL SANTA ROSA,1.624993421000000,-77.0655394799998
23,19.0,0.0,01,NARIÑO,BUESACO,I. E. RAFAEL URIBE URIBE,3090,2379,5469,2,,I. E. URIBE URIBE,1.384269,-77.1558999999999
23,19.0,0.0,02,NARIÑO,BUESACO,ESCUELA PIO XII,2546,3094,5640,2,,BARRIO  LAS  PALMAS,4.6486259,-74.2478936
23,19.0,99.0,01,NARIÑO,BUESACO,PALACINOY,153,177,330,1,,SALON COMUNAL,1.4007307,-77.0701947999998
23,19.0,99.0,02,NARIÑO,BUESACO,ALTACLARA,129,162,291,1,,ESC. RURAL,1.383813,-77.198391
23,19.0,99.0,03,NARIÑO,BUESACO,HATO TONGOSOY,147,171,318,1,,ESC. RURAL,1.3066,-77.12024
23,19.0,99.0,04,NARIÑO,BUESACO,LA PALMA,204,214,418,1,,ESC. RURAL,1.33894,-77.08953
23,19.0,99.0,05,NARIÑO,BUESACO,ROSAL DEL MONTE,598,535,1133,1,,COLEGIO SANTA ROSA DE LIMA,1.290854299999999,-77.1751309999998
23,19.0,99.0,07,NARIÑO,BUESACO,EL BADO,129,158,287,1,,LA CAPILLA,1.384533900000000,-77.1644299999998
23,19.0,99.0,09,NARIÑO,BUESACO,SAN ANTONIO,206,196,402,1,,COLEGIO SAN ANTONIO,1.391014699999999,-77.2128117000000
23,19.0,99.0,13,NARIÑO,BUESACO,SAN IGNACIO,179,229,408,1,,ESCUELA.,1.309337900000000,-77.1291212
23,19.0,99.0,15,NARIÑO,BUESACO,EL GRANADILLO,153,166,319,1,,SALON COMUNAL,1.3455,-77.11795
